42428024	42452956,42428027,42428022
42428027	42439416,42428029,42428024
42428029	42448254,42428032,42428027
42428032	42435522,42428034,42428029
42428034	42456066,42428037,42428032
42428037	42428034,42428039,42429348,42429342
42428039	42454196,42428037,42428043
42428043	42445757,42428039,42428045
42428045	42436551,42428043,42428047
42428047	42428045,42428049,42436556
42428049	42456076,42428047,6185259892
42428052	3785532382,42433421
42428061	42438859
42428063	42428061,42442463
42428065	1061531803,42428648
42428068	42428065,42431015,42431019
42428072	42428068,42422592,42438867
42428080	42427016,42442733
42428082	42428080,42444060,42455059
42428086	42428082,42433064,42433066
42428090	42428086,42444069,42449637
42428094	42428090,42429029,42429023
42428103	42444097,42427185
42428107	42428103
42428114	60926616,60925991
42428124	9166213997,42444097,42428107,42428130
42428130	595729852
42428134	42428144,42428130
42428144	9338511504,42427216
42428174	4597668026,42428179
42428179	42454378
42428183	42428179,4597668028
42428192	42443671,42428183
42428198	42428192,4597668040
42428201	42437881,42445867,42428198
42428206	42437881
42428212	42430274
42428220	42430279
42428223	42438544,42428220
42428227	42437686,42427787
42428232	42430292,42428227
42428253	42439952
42428258	42428253,42430311
42428264	42439960,42428258
42428268	42430317,42428264
42428272	42428268,42439964
42428277	42430324
42428283	42439972,42428277
42428287	42428283,42437363,42430333
42428297	42439984,42432700
42428303	42435677
42428305	42439996,42428303
42428307	42428305,42432589
42428308	42440001,42428307
42428310	42435687,42428308
42428312	42440009,42428310
42428313	42435705,42428312
42428315	42440015,42428313
42428321	42428315,42435710
42428328	42428321,42431549
42428329	42440022,42428328,42435714
42428332	42428329,42440025
42428365	42436202,10316226053
42428368	42428365
42428371	42428368
42428373	42428371
42428374	42434412,42428373
42428376	42438155,42422042
42428377	42440335,42428376
42428379	42453934,42428377
42428385	42428379,8840333846
42428391	8262936586,1538237434,42428385
42428402	42445356,272195271
42428405	42428402,42430540
42428408	42429829,42428405
42428411	42428408,42445466,42452817
42428420	42445479,5706569905
42428425	42453777,42428420
42428428	42428425,42445484
42428431	42428428
42428433	42440820,5706569898,42428431
42428434	42428433,42439583
42428436	42428434,42452048
42428438	42432156,42428436
42428441	42442255,42428438
42428444	42428441,42449576
42428447	1919595915,42448552
42428454	42445520,1692433919
42428458	42440545,42428454
42428460	42445534,42428458
42428464	42449582,42428460
42428468	42428464
42428471	42439236,42428468
42428473	42445543,42428471
42428476	42449045,42428473
42428480	42430872,42428476
42428483	42455026,42428480
42428489	42446528,42428483
42428491	42428489,42436935
42428493	42440721,42428491,42438784
42428524	42431877,42444480
42428529	42428524
42428570	1241742627,1825841655
42428575	1241742563,42421972
42428579	42428575,42443313
42428588	42443313,42428579
42428595	9915469771,42439464
42428598	42429999,42428595
42428601	1061531787,42428598
42428604	42428601,1733614298
42428610	1061531597,42428604
42428634	42431004,1061531448,6207264908
42428637	42431005,42428634
42428640	1061531500,42428637
42428645	1061531566,11655721360
42428648	42431015,42428645
42428653	1061531454,42431019,42428065
42428657	42431024,42421775
42428661	11655721350,42428657
42428663	42428661,42431030
42428670	42421809,42431034
42428674	1061531603,42431037,42428670
42428678	42428674,42431039
42428682	1061531810,42428678
42428689	1061531682,42422006
42428695	42428689,42431067
42428701	1061531736,42428695
42428705	42428701,42431089
42428709	1061531847,42428705
42428711	42428709,1061531593
42428714	42431099,42428711,1061531807
42428716	42431102,42428714
42428720	1061531727,42428716
42428723	42431106,42428720
42428725	1061531596,42428723
42428728	42431108,42428725
42428737	1061531802,42428728
42428742	42428737,42431113
42428746	1061531496,42428742
42428760	42431121,42421745
42428770	595314103,42441913
42428782	3579432156,42441926,42428770
42428790	7785782284,42428782
42428799	561035333,42428790
42428807	42431193,42428799
42428814	561035335,42428807
42428833	5004570631,42428814
42428844	1506591536
42428858	5763775589,42443181,42421857
42428863	561035343,42438066,42428858
42428873	2541754747,42438228,7732654932
42428876	561035346,42429541,42428873
42428892	561035349,7732653970,7620631148
42428912	42441949,561035351
42428913	2383895311,42428912
42428914	42441950,42428913
42428917	561035356,42428914
42428919	42441951,42428917
42428922	561035358,42428919
42428926	42441952,42428922
42428928	561035360,42428926
42428931	561035361,42434264,42428928
42428934	561035362,42428931
42428936	42441956,42428934
42428939	561035364,42428936
42428941	42434343,42428939
42428944	561035366,42428941
42428947	42441774,42428944
42428951	561035368,42428947
42428953	42428951,42441805
42428956	561035370,42428953
42428958	561035371,42428956
42428961	42452130,595352904
42428962	561035373,42428961,2504882466
42428964	561035375,42427086
42428965	42427115,42428964
42428966	561035377,42428965
42428967	42427126,42428966
42428970	561035379,42428967
42428973	42427133,561035380,42428970
42428975	561035381,42428973
42428978	561035382,8344404001,42427136
42428980	2499757467,2541754688
42428984	2499757469,42427143,42428985
42428985	42427146,42428989,42428984
42428989	42433044,42428994,42428985
42428994	42427152,42428998,42428989
42428998	42449627,42429002,42428994
42429002	42429006,42428998,42427159
42429006	42436812,42429011,42429002
42429011	42427168,42429013,42429006
42429013	42429017,42429011
42429017	42449634,42429023,42429013
42429023	42428094,60926076,42429017
42429029	42428094,42429032,42444069,42444081
42429032	42429035,42429029
42429035	42438199,42429044,42429032
42429044	42454240,42449641,42429058,42429035
42429058	42449644,42429072,42429044
42429072	42445689,42429083,42429058
42429083	42436296,42429094,42429072
42429094	42450290,42429100,42429083
42429100	42454300,42429104,42429094
42429104	42427780,42429100,42453591
42429109	8904913030,42427780
42429174	42443524,42427844,42421783
42429184	42431180,1764647101,42429211
42429211	42429212,42429184,42431180
42429212	595729841,42429211
42429215	42432795,42441009,595729841,42429216
42429216	42440079,42429215,42429217
42429217	42437921,42429216,42429220,42445637
42429220	42437923,42429217,42429222,42453349
42429222	42431242,42431234,42429226,42429220
42429226	42453354,5071822871,42437925,42429222
42429228	42449593,42429231,5071822871
42429231	42429236,42429228
42429236	42429960,42429242,42429231
42429242	42454553,42429244,42429236
42429244	1544809886,42446231,42429242
42429255	42427507
42429287	1544782730,1396352309
42429314	42449187,42429324
42429324	42429314,596776164,42446041
42429330	596776164,42454192,42429334
42429334	42429338,42429330,42447132
42429338	42429340,42429334,42450030
42429340	42429338,42429342,42443037
42429342	42454196,42429340,42428037
42429348	42428037,42451773,42451766
42429353	42427249
42429354	6262915548,42429353
42429373	42429374,42439070
42429374	42429375,42430253
42429375	42429378,42439073
42429378	42432214,42432211
42429388	42432214
42429390	11728146527,6211332483
42429394	42436431,11728146527
42429412	42431154,42454325,42429431
42429431	42431156
42429452	42429457,42442723,42442722
42429457	42429466,42454611,42455245
42429466	42429474,42433046,42433044
42429474	42428994,42449627
42429479	42449804
42429504	1251958257,42429507
42429507	2824895141
42429521	42433715,42433718
42429530	42446190,42438235
42429532	42429530,42434110
42429536	2141026534,42438240
42429538	42429536,42434113,42435825
42429541	42428876,42424701,42434105,42438228
42429552	42443817,42435207
42429557	42441895,42431107
42429562	42449597,42429563
42429563	42430007,42429565
42429565	42429570,42430009
42429570	246858435,42449613,42429565
42429595	3588508439,42446849,42429630
42429630	42429595,42446800,42429633
42429633	42445291,42445286,42429630
42429636	42451650,7480410410
42429641	3212472963,42429643
42429643	42429644,42437996,42451660
42429644	42432108,486867405
42429645	42429646,42429756
42429646	42429647,42437111
42429647	42432057,1918039876
42429657	42428174,42439272
42429659	42429657,42430263
42429661	42429659,42439275
42429662	42429661,42435610
42429663	42429662,42439280
42429664	42429663,42454381
42429680	42429682,42455693
42429682	596776009,42445227
42429685	42429688,42445230
42429688	42429690,42447076
42429690	42429693,42445236
42429693	42429694,42443000
42429694	42428003,42445247
42429700	42430231
42429701	42429700,42431777
42429703	42429704,42444880,42444884
42429704	1544809885,42429703,42429255
42429705	42434372,42429707,1544809885
42429707	42429708,42429705
42429708	42454538,42429709,42429707
42429709	42432882,42429708
42429727	42445215,2099150501
42429735	42432905,4163940359,42432900
42429741	42429735,42435775,42435785
42429744	42429741,42445219,42447330
42429747	42429744,42440131,42440125
42429752	1773076511,42430030,1773076513
42429754	486869282,486867432,42432085
42429756	42437111,486869282
42429762	486868830,486867490
42429766	486868830,42437106
42429769	42429766,486867459
42429773	42429769,486867513,42437084
42429782	42429773,42437082
42429806	42435534,5173594703
42429809	4300940094,42435538
42429811	42429809
42429812	42429811,42435544,42437118
42429814	42429812
42429819	42435553,42429814
42429825	42439371,42440144,42440138
42429829	42429830
42429830	42429832,42452817
42429832	42429833,42430557
42429833	42436326
42429838	42428371,42434410
42429840	42434420,42429838
42429842	42429840,42444414
42429844	42429842,42454798,42453902
42429874	42429876,7372860100
42429876	42445885,4597668032
42429888	42454522,42429890
42429890	42429896,2302133933
42429896	42429900,42449918
42429900	42429910,42442891
42429910	42429918,42429900
42429918	42446293,42429910
42429946	42458728,42454538
42429960	42439432,42454553
42429970	42456683
42429971	42429970,42431650
42429974	596775998,42431652
42429976	42429974,42447030
42429980	42429976,42431656
42429981	42429980,42442963
42429986	42431661,6744466013
42429999	42442417
42430004	42429562,2821304138
42430007	42430004,42454401
42430009	42430007,272194254
42430022	42430023
42430023	42430022,42427164
42430030	42430034,42429752,42442230
42430034	42430038,42430030,42432178
42430038	42430041,42430034,5159433792
42430041	42430038,42430044,42442247
42430044	42430041,42432165
42430050	42439553
42430052	42430050,42446013
42430056	596776046,42454691
42430060	42430056,42439559
42430063	42430060,42450009
42430068	42430063,42439563
42430075	42430068,42454701
42430102	592484776,42430154
42430108	42424864
42430115	4143851144,42430118
42430118	42430122,42453773
42430122	42430126,42447249
42430126	42430131,42440829,42447246
42430131	4143859865
42430136	5216470727
42430143	42423456,42430147
42430147	42430108,42430154
42430154	42430160,42439527
42430160	42445574,42430164
42430164	42430167,42439345
42430167	5151708184
42430187	42436848,1692433938,42430205
42430205	42430217
42430217	42430231
42430231	1692433941,42430233
42430233	1692433942,42430235
42430235	42433282,42430237
42430237	42432191,42437951,42421889
42430241	42430247,42430857
42430247	42430828,42430249
42430249	42429374,42439070
42430253	42430255,42440710,42439823
42430255	42439826,42430257
42430257	42449333,42430259
42430259	42439275,42429659
42430263	42439834,42427371
42430265	42439836,42430269
42430269	42430271,42434268
42430271	42427423,42437881,42437890
42430274	42439840,42430277
42430277	42430279,42429874
42430279	42434807,42430282
42430282	42427797,42428223
42430288	42428227,42430292
42430292	42430295,42435422
42430295	42430298,6223969260
42430298	42430304,4461990857
42430304	42437644,42437654,42430308
42430308	42430311,42428253
42430311	42452973,42430314
42430314	42428264,42430317
42430317	42430320,42433604
42430320	42428272,42430324
42430324	42446488,42430329
42430329	42428283,42430333
42430333	42430338,42428287,42437358
42430338	42430342,42439981
42430342	42443556,42430344
42430344	42430347,42428297
42430347	42434072,42430350
42430350	42439994,42430352
42430352	42443528,42430356
42430356	42430358,42432585
42430358	42440153,42430361
42430361	42430363,42440004
